PropertyID,Street,ZestimateDate,ZestimateAmount,SaleDate,SaleAmount,ZestimateOnSaleDate,,Delta of FandG,
63339171, GREENWOOD AVE N ,7/1/1997,"$161,098.00",#N/A,#N/A,#N/A,,,
63339268, DENSMORE AVE N ,7/1/1997,"$158,852.00",#N/A,#N/A,#N/A,,,
63339269, Densmore Ave N ,7/1/1997,"$91,985.00",#N/A,#N/A,#N/A,,,
63339270, Densmore Ave N ,7/1/1997,"$110,452.00",#N/A,#N/A,#N/A,,,
63339271, Densmore Ave N ,7/1/1997,"$113,147.00",#N/A,#N/A,#N/A,,,
63339272, Densmore Ave N ,7/1/1997,"$111,748.00",#N/A,#N/A,#N/A,,,
63339273, Densmore Ave N ,7/1/1997,"$113,174.00",#N/A,#N/A,#N/A,,,
63339274, Densmore Ave N ,7/1/1997,"$115,101.00",#N/A,#N/A,#N/A,,,
63339275, Densmore Ave N ,7/1/1997,"$113,203.00",#N/A,#N/A,#N/A,,,
63339276, Densmore Ave N ,7/1/1997,"$115,003.00",#N/A,#N/A,#N/A,,,
63339590, ALBION PL N ,7/1/1997,"$161,983.00",#N/A,#N/A,#N/A,,,
63339677, MERIDIAN AVE N ,7/1/1997,"$159,715.00",#N/A,#N/A,#N/A,,,
63339678, WALLINGFORD AVE N ,7/1/1997,"$162,046.00",#N/A,#N/A,#N/A,,,
63339707,N 90TH ST  ,7/1/1997,"$159,404.00",#N/A,#N/A,#N/A,,,
63339708,N 35th St  ,7/1/1997,"$161,968.00",#N/A,#N/A,#N/A,,,
63339755,N 94TH ST  ,7/1/2004,"$208,137.00",#N/A,#N/A,#N/A,,,
63339756,N 94th St  ,7/1/2004,"$222,060.00",#N/A,#N/A,#N/A,,,
63339757,N 94TH ST  ,7/1/2004,"$208,287.00",#N/A,#N/A,#N/A,,,
63339769, GREENWOOD AVE N ,7/1/1997,"$161,116.00",#N/A,#N/A,#N/A,,,
63339790, GREENWOOD AVE N ,7/1/2003,"$314,284.00",#N/A,#N/A,#N/A,,,
63339805, WHITMAN AVE N ,7/1/1997,"$162,310.00",#N/A,#N/A,#N/A,,,
63339807, WHITMAN AVE N ,7/1/1997,"$161,536.00",#N/A,#N/A,#N/A,,,
63339808, WHITMAN AVE N ,7/1/1997,"$161,021.00",#N/A,#N/A,#N/A,,,
63339956,N 45TH ST  ,7/1/2004,"$218,809.00",#N/A,#N/A,#N/A,,,
63339957,N 45TH ST  ,7/1/2004,"$218,858.00",#N/A,#N/A,#N/A,,,
63339958,N 50th St  ,7/1/2004,"$208,486.00",#N/A,#N/A,#N/A,,,
63339959,N 50th St  ,7/1/2004,"$273,739.00",7/2/2004,"$384,950.00","$273,739.00",,,
63339960,N 50th St  ,7/1/2004,"$273,894.00",6/9/2004,"$379,950.00","$293,530.00",,,
63339961, PHINNEY AVE N ,7/1/1997,"$161,386.00",#N/A,#N/A,#N/A,,,
63339963, PHINNEY AVE N ,7/1/1997,"$161,045.00",#N/A,#N/A,#N/A,,,
63339964,N 49TH ST  ,7/1/1997,"$159,377.00",#N/A,#N/A,#N/A,,,
63339965, FREMONT AVE N ,7/1/1997,"$170,857.00",#N/A,#N/A,#N/A,,,
63339979, WOODLAWN AVE N ,7/1/1997,"$160,188.00",#N/A,#N/A,#N/A,,,
63339982, WOODLAWN AVE N ,7/1/1997,"$159,251.00",#N/A,#N/A,#N/A,,,
63339983, Fremont Ave N ,7/1/1997,"$159,170.00",#N/A,#N/A,#N/A,,,
63510100, MERIDIAN AVE N ,7/1/2006,"$352,909.00",#N/A,#N/A,#N/A,,,
63510101, MERIDIAN AVE N ,7/1/2006,"$305,288.00",#N/A,#N/A,#N/A,,,
48835286, Linden Ave N ,7/1/2003,"$277,042.00",6/22/2007,"$400,000.00","$424,470.00",,"-$24,470.00",
63510108,N 88TH ST  ,7/1/2004,"$206,694.00",#N/A,#N/A,#N/A,,,
63510109, MIDVALE AVE N ,7/1/2004,"$197,300.00",#N/A,#N/A,#N/A,,,
63510110, MIDVALE AVE N ,7/1/2004,"$202,955.00",#N/A,#N/A,#N/A,,,
63510111, MIDVALE AVE N ,7/1/2004,"$199,465.00",#N/A,#N/A,#N/A,,,
63510112, MIDVALE AVE N ,7/1/2004,"$196,819.00",#N/A,#N/A,#N/A,,,
63510113, MIDVALE AVE N ,7/1/2004,"$196,819.00",#N/A,#N/A,#N/A,,,
63510114, MIDVALE AVE N ,7/1/2006,"$322,411.00",#N/A,#N/A,#N/A,,,
63510115, MIDVALE AVE N ,7/1/2006,"$292,996.00",#N/A,#N/A,#N/A,,,
63510116, Midvale Ave N ,7/1/2006,"$349,971.00",#N/A,#N/A,#N/A,,,
63510117, Midvale Ave N ,7/1/2006,"$339,662.00",#N/A,#N/A,#N/A,,,
63510136, PALATINE AVE N ,7/1/2004,"$271,681.00",#N/A,#N/A,#N/A,,,
63510137, PALATINE AVE N ,7/1/2004,"$271,681.00",#N/A,#N/A,#N/A,,,
63510138, PALATINE AVE N ,7/1/2004,"$256,349.00",#N/A,#N/A,#N/A,,,
63510174, ASHWORTH AVE N ,7/1/2005,"$269,962.00",#N/A,#N/A,#N/A,,,
63510175, ASHWORTH AVE N ,7/1/2005,"$239,975.00",#N/A,#N/A,#N/A,,,
63510176, ASHWORTH AVE N ,7/1/2005,"$239,975.00",#N/A,#N/A,#N/A,,,
63510177, ASHWORTH AVE N ,7/1/2005,"$270,055.00",#N/A,#N/A,#N/A,,,
63510178, ASHWORTH AVE N ,7/1/2005,"$240,009.00",#N/A,#N/A,#N/A,,,
63510179, ASHWORTH AVE N ,7/1/2005,"$240,009.00",#N/A,#N/A,#N/A,,,
63510187,N 82ND ST  ,7/1/1997,"$101,361.00",5/17/2006,"$735,000.00","$292,964.00",,,
63510243,N 94TH ST  ,7/1/2004,"$196,126.00",#N/A,#N/A,#N/A,,,
63510244,N 94TH ST  ,7/1/2004,"$200,543.00",3/17/2006,"$345,000.00","$300,934.00",,,
63510245,N 94TH ST  ,7/1/2004,"$196,289.00",#N/A,#N/A,#N/A,,,
63510246,N 94TH ST  ,7/1/2004,"$196,338.00",#N/A,#N/A,#N/A,,,
63510247,N 94TH ST  ,7/1/2004,"$194,498.00",#N/A,#N/A,#N/A,,,
63528046,N 95TH ST  ,7/1/2005,"$256,348.00",#N/A,#N/A,#N/A,,,
63561977,N 95TH ST  ,7/1/2005,"$258,521.00",#N/A,#N/A,#N/A,,,
63561978,N 95TH ST  ,7/1/2005,"$266,825.00",#N/A,#N/A,#N/A,,,
63561979,N 95th St  ,7/1/2005,"$267,667.00",#N/A,#N/A,#N/A,,,
63561980,N 95th St  ,7/1/2005,"$267,667.00",#N/A,#N/A,#N/A,,,
63562072, Meridian Ave N ,7/1/2005,"$258,031.00",#N/A,#N/A,#N/A,,,
63562148,N 88TH ST  ,7/1/2004,"$218,326.00",9/1/2005,"$337,500.00","$275,162.00",,,
63562149,N 88TH ST  ,7/1/2004,"$208,902.00",11/17/2006,"$395,000.00","$353,003.00",,,
63562150,N 88TH ST  ,7/1/2004,"$206,898.00",#N/A,#N/A,#N/A,,,
63562151, STONE AVE N ,7/1/2005,"$343,810.00",#N/A,#N/A,#N/A,,,
63562152,N 88TH ST  ,7/1/2005,"$343,810.00",#N/A,#N/A,#N/A,,,
63562153,N 88TH ST  ,7/1/2005,"$343,810.00",#N/A,#N/A,#N/A,,,
63562154, MIDVALE AVE N ,7/1/2004,"$200,962.00",#N/A,#N/A,#N/A,,,
63562214, INTERLAKE AVE N ,7/1/2004,"$293,597.00",#N/A,#N/A,#N/A,,,
63562215, INTERLAKE AVE N ,7/1/2004,"$293,597.00",#N/A,#N/A,#N/A,,,
63562260, EVANSTON AVE N ,7/1/2004,"$435,407.00",#N/A,#N/A,#N/A,,,
63562262, EVANSTON AVE N ,7/1/2004,"$207,711.00",#N/A,#N/A,#N/A,,,
63562263, EVANSTON AVE N ,7/1/2004,"$220,127.00",#N/A,#N/A,#N/A,,,
63562264, EVANSTON AVE N ,7/1/2004,"$220,723.00",#N/A,#N/A,#N/A,,,
63562533,N 94TH ST  ,7/1/2005,"$351,722.00",#N/A,#N/A,#N/A,,,
63562534,N 94TH ST  ,7/1/2005,"$348,513.00",#N/A,#N/A,#N/A,,,
63562535,N 94TH ST  ,7/1/2005,"$351,722.00",#N/A,#N/A,#N/A,,,
63562536, LINDEN AVE N ,7/1/2005,"$347,351.00",#N/A,#N/A,#N/A,,,
63562537, LINDEN AVE N ,7/1/2005,"$347,351.00",#N/A,#N/A,#N/A,,,
63562813, WINSLOW PL N ,7/1/2005,"$339,357.00",#N/A,#N/A,#N/A,,,
63562814, WINSLOW PL N ,7/1/2005,"$339,415.00",#N/A,#N/A,#N/A,,,
63562815, WINSLOW PL N ,7/1/2005,"$336,048.00",#N/A,#N/A,#N/A,,,
63563035,N 89TH ST  ,7/1/1997,"$149,120.00",#N/A,#N/A,#N/A,,,
63563380,N 94TH ST  ,7/1/2004,"$196,126.00",4/3/2006,"$322,000.00","$282,853.00",,,
63563381,N 94TH ST  ,7/1/2004,"$196,003.00",#N/A,#N/A,#N/A,,,
63563397, EVANSTON AVE N ,7/1/2005,"$391,287.00",#N/A,#N/A,#N/A,,,
63563398, EVANSTON AVE N ,7/1/2006,"$531,467.00",#N/A,#N/A,#N/A,,,
63563399,N EVANSTON AVE ,7/1/2006,"$416,136.00",#N/A,#N/A,#N/A,,,
63563400, EVANSTON AVE N ,7/1/2006,"$507,501.00",#N/A,#N/A,#N/A,,,
63563401, EVANSTON AVE N ,7/1/2006,"$508,379.00",#N/A,#N/A,#N/A,,,
63563402, EVANSTON AVE N ,7/1/2006,"$507,501.00",#N/A,#N/A,#N/A,,,
63563403, Linden Ave N ,7/1/2004,"$324,415.00",#N/A,#N/A,#N/A,,,
63900332, STONE WAY N ,7/1/2004,"$298,299.00",1/25/2006,"$350,000.00","$337,466.00",,,
63900333, STONE WAY N ,7/1/2004,"$302,173.00",#N/A,#N/A,#N/A,,,
63900334, STONE WAY N ,7/1/2004,"$292,899.00",#N/A,#N/A,#N/A,,,
63900335, STONE WAY N ,7/1/2004,"$296,976.00",#N/A,#N/A,#N/A,,,
63900336, STONE WAY N ,7/1/2004,"$292,507.00",#N/A,#N/A,#N/A,,,
63900337, STONE WAY N ,7/1/2004,"$292,899.00",#N/A,#N/A,#N/A,,,
49135417, PHINNEY AVE N ,7/1/1997,"$148,531.00",2/23/2007,"$400,000.00","$375,969.00",,"$24,031.00",
63900339, STONE WAY N ,7/1/2004,"$281,556.00",#N/A,#N/A,#N/A,,,
63900340, STONE WAY N ,7/1/2004,"$296,976.00",12/20/2006,"$406,000.00","$517,655.00",,,
63900341, STONE WAY N ,7/1/2004,"$303,825.00",#N/A,#N/A,#N/A,,,
63923570, STONE WAY N ,7/1/2004,"$297,149.00",#N/A,#N/A,#N/A,,,
63925003, Whitman Ave N ,7/1/1997,"$150,155.00",#N/A,#N/A,#N/A,,,
63925623, Stone Way N ,7/1/2004,"$294,553.00",#N/A,#N/A,#N/A,,,
63925624, STONE WAY N ,7/1/2004,"$298,374.00",#N/A,#N/A,#N/A,,,
63925625, STONE WAY N ,7/1/2004,"$296,826.00",7/25/2006,"$361,000.00","$400,987.00",,,
63925626, STONE WAY N ,7/1/2004,"$298,913.00",#N/A,#N/A,#N/A,,,
63925627, STONE WAY N ,7/1/2004,"$296,654.00",#N/A,#N/A,#N/A,,,
63925628, STONE WAY N ,7/1/2004,"$299,628.00",#N/A,#N/A,#N/A,,,
63925629, STONE WAY N ,7/1/2004,"$303,435.00",#N/A,#N/A,#N/A,,,
63925630, STONE WAY N ,7/1/2004,"$306,439.00",#N/A,#N/A,#N/A,,,
63925927, PHINNEY AVE N ,7/1/1997,"$160,859.00",#N/A,#N/A,#N/A,,,
63925928, PHINNEY AVE N ,7/1/1997,"$160,859.00",#N/A,#N/A,#N/A,,,
63925929, Phinney Ave N ,7/1/1997,"$161,433.00",#N/A,#N/A,#N/A,,,
63925930, Phinney Ave N ,7/1/1997,"$161,229.00",#N/A,#N/A,#N/A,,,
63925931, Phinney Ave N ,7/1/1997,"$160,859.00",11/4/2005,"$350,500.00","$367,341.00",,,
63925932, Phinney Ave N ,7/1/1997,"$161,433.00",#N/A,#N/A,#N/A,,,
63925933, Phinney Ave N ,7/1/1997,"$161,433.00",#N/A,#N/A,#N/A,,,
63925934, Phinney Ave N ,7/1/1997,"$157,030.00",#N/A,#N/A,#N/A,,,
63925935, Phinney Ave N ,7/1/1997,"$157,030.00",#N/A,#N/A,#N/A,,,
63925936, Phinney Ave N ,7/1/1997,"$157,030.00",#N/A,#N/A,#N/A,,,
63925937, Phinney Ave N ,7/1/2003,"$253,260.00",#N/A,#N/A,#N/A,,,
63925938, Phinney Ave N ,7/1/2003,"$249,327.00",#N/A,#N/A,#N/A,,,
63925939, Phinney Ave N ,7/1/2003,"$249,327.00",12/22/2005,"$470,000.00","$347,340.00",,,
63925940, Phinney Ave N ,7/1/2003,"$253,061.00",#N/A,#N/A,#N/A,,,
48893867, LINDEN AVE N ,7/1/2006,"$391,452.00",3/21/2007,"$400,000.00","$413,308.00",,"-$13,308.00",
63925942, Phinney Ave N ,7/1/2003,"$253,260.00",#N/A,#N/A,#N/A,,,
63925943, Phinney Ave N ,7/1/2003,"$253,260.00",#N/A,#N/A,#N/A,,,
63925944, Phinney Ave N ,7/1/2003,"$253,674.00",#N/A,#N/A,#N/A,,,
63925945, Phinney Ave N ,7/1/2003,"$249,327.00",#N/A,#N/A,#N/A,,,
63925946, Phinney Ave N ,7/1/2003,"$253,260.00",#N/A,#N/A,#N/A,,,
63925947, Phinney Ave N ,7/1/2003,"$253,260.00",#N/A,#N/A,#N/A,,,
63925948, Phinney Ave N ,7/1/2003,"$253,061.00",#N/A,#N/A,#N/A,,,
67703728, STONE AVE N ,7/1/2006,"$418,334.00",5/31/2007,"$400,000.00","$457,488.00",,"-$57,488.00",
63925950, Phinney Ave N ,7/1/2003,"$253,674.00",#N/A,#N/A,#N/A,,,
63925951, Phinney Ave N ,7/1/2003,"$253,260.00",#N/A,#N/A,#N/A,,,
63925952, Phinney Ave N ,7/1/2003,"$253,260.00",#N/A,#N/A,#N/A,,,
63925953, Phinney Ave N ,7/1/2003,"$253,260.00",#N/A,#N/A,#N/A,,,
63925954, Phinney Ave N ,7/1/2003,"$253,260.00",7/26/2006,"$519,000.00","$477,631.00",,,
63925955, Phinney Ave N ,7/1/2003,"$249,327.00",#N/A,#N/A,#N/A,,,
48699122, Interlake Ave N ,7/1/2005,"$311,169.00",4/27/2007,"$399,950.00","$403,228.00",,"-$3,278.00",
63925957, Phinney Ave N ,7/1/2003,"$253,260.00",#N/A,#N/A,#N/A,,,
63925958, Phinney Ave N ,7/1/2003,"$253,260.00",#N/A,#N/A,#N/A,,,
63925959, Phinney Ave N ,7/1/2003,"$253,260.00",#N/A,#N/A,#N/A,,,
63925960, Phinney Ave N ,7/1/2003,"$253,260.00",#N/A,#N/A,#N/A,,,
63925961, Phinney Ave N ,7/1/2003,"$253,260.00",#N/A,#N/A,#N/A,,,
63925962, Phinney Ave N ,7/1/2003,"$253,260.00",9/19/2005,"$490,000.00","$331,845.00",,,
63926543, WHITMAN AVE N ,7/1/2003,"$253,659.00",#N/A,#N/A,#N/A,,,
63926544, Whitman Ave N ,7/1/2003,"$243,449.00",#N/A,#N/A,#N/A,,,
63926545, Whitman Ave N ,7/1/2003,"$249,541.00",6/3/2005,"$234,950.00","$315,837.00",,,
63926546, Whitman Ave N ,7/1/2003,"$243,523.00",#N/A,#N/A,#N/A,,,
63510107,N 88TH ST  ,7/1/2004,"$208,175.00",6/8/2007,"$399,950.00","$370,706.00",,"$29,244.00",
63926548, Whitman Ave N ,7/1/2003,"$245,620.00",#N/A,#N/A,#N/A,,,
63926549, Whitman Ave N ,7/1/2003,"$249,229.00",4/28/2005,"$245,000.00","$311,128.00",,,
63926550, Whitman Ave N ,7/1/2003,"$246,690.00",#N/A,#N/A,#N/A,,,
67705299, INTERLAKE AVE N ,7/1/2006,"$407,885.00",7/17/2007,"$399,950.00","$417,716.00",,"-$17,766.00",
64813393, Stone Ave N ,7/1/2003,"$263,802.00",9/23/2005,"$329,900.00","$338,567.00",,,
64947691,N 46TH ST  ,7/1/2006,"$389,090.00",#N/A,#N/A,#N/A,,,
65221382, PHINNEY AVE N ,7/1/2006,"$666,016.00",#N/A,#N/A,#N/A,,,
65221573, PALATINE AVE N ,7/1/2006,"$509,328.00",#N/A,#N/A,#N/A,,,
65221600, Wallingford Ave N ,7/1/2006,"$149,909.00",#N/A,#N/A,#N/A,,,
65221601, Wallingford Ave N ,7/1/2006,"$165,649.00",#N/A,#N/A,#N/A,,,
65221602, Wallingford Ave N ,7/1/2006,"$151,219.00",#N/A,#N/A,#N/A,,,
65221603, Wallingford Ave N ,7/1/2006,"$151,219.00",#N/A,#N/A,#N/A,,,
65221604, Wallingford Ave N ,7/1/2006,"$150,055.00",#N/A,#N/A,#N/A,,,
65221605, Wallingford Ave N ,7/1/2006,"$166,986.00",#N/A,#N/A,#N/A,,,
65221606, Wallingford Ave N ,7/1/2006,"$149,909.00",#N/A,#N/A,#N/A,,,
65221607, Wallingford Ave N ,7/1/2006,"$165,649.00",#N/A,#N/A,#N/A,,,
65221608, Wallingford Ave N ,7/1/2006,"$151,219.00",#N/A,#N/A,#N/A,,,
65221609, Wallingford Ave N ,7/1/2006,"$151,219.00",#N/A,#N/A,#N/A,,,
65221610, Wallingford Ave N ,7/1/2006,"$150,055.00",#N/A,#N/A,#N/A,,,
65221611, Wallingford Ave N ,7/1/2006,"$166,986.00",#N/A,#N/A,#N/A,,,
65221612, Wallingford Ave N ,7/1/2006,"$149,909.00",#N/A,#N/A,#N/A,,,
65221613, Wallingford Ave N ,7/1/2006,"$165,649.00",#N/A,#N/A,#N/A,,,
65221614, Wallingford Ave N ,7/1/2006,"$151,219.00",#N/A,#N/A,#N/A,,,
65221615, Wallingford Ave N ,7/1/2006,"$151,219.00",#N/A,#N/A,#N/A,,,
65221616, Wallingford Ave N ,7/1/2006,"$150,055.00",#N/A,#N/A,#N/A,,,
65221617, Wallingford Ave N ,7/1/2006,"$166,986.00",#N/A,#N/A,#N/A,,,
65222224,N 77TH ST  ,7/1/2006,"$926,038.00",#N/A,#N/A,#N/A,,,
65222385, Stone Way N ,7/1/2006,"$336,998.00",#N/A,#N/A,#N/A,,,
65222448, Stone Way N ,7/1/2006,"$231,514.00",#N/A,#N/A,#N/A,,,
65222449, Stone Way N ,7/1/2006,"$256,282.00",#N/A,#N/A,#N/A,,,
48835846, PHINNEY AVE N ,7/1/2003,"$304,994.00",1/19/2007,"$399,000.00","$446,918.00",,"-$47,918.00",
65222451, Stone Way N ,7/1/2006,"$294,477.00",#N/A,#N/A,#N/A,,,
65222452, Stone Way N ,7/1/2006,"$343,088.00",#N/A,#N/A,#N/A,,,
48977306,N 86TH ST  ,7/1/2000,"$199,316.00",7/12/2007,"$399,000.00","$377,875.00",,"$21,125.00",
65222454, Stone Way N ,7/1/2006,"$291,951.00",#N/A,#N/A,#N/A,,,
65222455, Stone Way N ,7/1/2006,"$391,191.00",#N/A,#N/A,#N/A,,,
65222456, Stone Way N ,7/1/2006,"$381,105.00",#N/A,#N/A,#N/A,,,
65228033,N 62ND ST  ,7/1/2006,"$639,060.00",#N/A,#N/A,#N/A,,,
65228275,N 46TH ST  ,7/1/2006,"$385,663.00",#N/A,#N/A,#N/A,,,
65228276,N 46TH ST  ,7/1/2006,"$420,117.00",#N/A,#N/A,#N/A,,,
65228277,N 46TH ST  ,7/1/2006,"$548,041.00",#N/A,#N/A,#N/A,,,
65228278,N 46TH ST  ,7/1/2006,"$420,117.00",#N/A,#N/A,#N/A,,,
65228279,N 46TH ST  ,7/1/2006,"$548,041.00",#N/A,#N/A,#N/A,,,
65228544,N 57TH ST  ,7/1/2007,"$877,608.00",#N/A,#N/A,#N/A,,,
65228546, INTERLAKE AVE N ,7/1/2006,"$396,459.00",#N/A,#N/A,#N/A,,,
65228566, INTERLAKE AVE N ,7/1/2006,"$350,778.00",#N/A,#N/A,#N/A,,,
65228567, MIDVALE AVE N ,7/1/2007,"$381,126.00",#N/A,#N/A,#N/A,,,
65228568, MIDVALE AVE N ,7/1/2007,"$368,719.00",#N/A,#N/A,#N/A,,,
65228569, Midvale Ave N ,7/1/2007,"$382,868.00",#N/A,#N/A,#N/A,,,
65228570, MIDVALE AVE N ,7/1/2007,"$367,946.00",#N/A,#N/A,#N/A,,,
65228577, Burke Ave N ,7/1/2006,"$871,526.00",#N/A,#N/A,#N/A,,,
65228601, DENSMORE AVE N ,7/1/2006,"$350,418.00",#N/A,#N/A,#N/A,,,
65228606, STONE WAY N ,7/1/2006,"$340,036.00",#N/A,#N/A,#N/A,,,
65228684, PHINNEY AVE N ,7/1/2007,"$429,110.00",#N/A,#N/A,#N/A,,,
65237046,N 86TH ST  ,7/1/2006,"$425,323.00",#N/A,#N/A,#N/A,,,
65396918, Woodlawn Ave N ,7/1/2006,"$598,340.00",#N/A,#N/A,#N/A,,,
65797632,N 94TH ST  ,7/1/2006,"$262,729.00",#N/A,#N/A,#N/A,,,
66648816, DAYTON AVE N ,7/1/2006,"$494,271.00",#N/A,#N/A,#N/A,,,
66649051,N 82ND ST  ,7/1/2007,"$264,189.00",#N/A,#N/A,#N/A,,,
66649112, KEYSTONE PL N ,7/1/2006,"$893,899.00",#N/A,#N/A,#N/A,,,
66649355, ASHWORTH AVE N ,7/1/2006,"$458,106.00",#N/A,#N/A,#N/A,,,
66650303, STONE WAY N ,7/1/2006,"$337,950.00",#N/A,#N/A,#N/A,,,
66650654, EVANSTON AVE N ,7/1/2006,"$616,876.00",#N/A,#N/A,#N/A,,,
66651076,N 79TH ST  ,7/1/2006,"$763,937.00",#N/A,#N/A,#N/A,,,
66651077, ASHWORTH AVE N ,7/1/2006,"$424,623.00",#N/A,#N/A,#N/A,,,
66651078, ASHWORTH AVE N ,7/1/2006,"$424,623.00",#N/A,#N/A,#N/A,,,
66651079, ASHWORTH AVE N ,7/1/2006,"$425,272.00",#N/A,#N/A,#N/A,,,
66651086, STONE AVE N ,7/1/2006,"$352,080.00",#N/A,#N/A,#N/A,,,
66651148,N 92ND ST  ,7/1/2006,"$470,795.00",#N/A,#N/A,#N/A,,,
66651156, ASHWORTH AVE N ,7/1/2006,"$424,623.00",#N/A,#N/A,#N/A,,,
66651157, ASHWORTH AVE N ,7/1/2006,"$424,623.00",#N/A,#N/A,#N/A,,,
66651502, DAYTON AVE N ,7/1/2006,"$457,481.00",#N/A,#N/A,#N/A,,,
66651503, Dayton Ave N ,7/1/2006,"$330,953.00",#N/A,#N/A,#N/A,,,
66651504, DAYTON AVE N ,7/1/2006,"$340,606.00",#N/A,#N/A,#N/A,,,
66651505, WOODLAND PARK AVE N ,7/1/2006,"$300,381.00",#N/A,#N/A,#N/A,,,
66651506, WOODLAND PARK AVE N ,7/1/2006,"$280,508.00",#N/A,#N/A,#N/A,,,
66651507, WOODLAND PARK AVE N ,7/1/2006,"$305,380.00",#N/A,#N/A,#N/A,,,
66651508, WOODLAND PARK AVE N ,7/1/2006,"$306,271.00",#N/A,#N/A,#N/A,,,
66651559, BURKE AVE N ,7/1/2006,"$289,654.00",#N/A,#N/A,#N/A,,,
66651599, LINDEN AVE N ,7/1/2006,"$333,478.00",#N/A,#N/A,#N/A,,,
66651600, LINDEN AVE N ,7/1/2006,"$314,469.00",#N/A,#N/A,#N/A,,,
48996196,N 85TH ST  ,7/1/1999,"$165,295.00",1/31/2007,"$399,000.00","$350,548.00",,"$48,452.00",
66651716,N 88TH ST  ,7/1/2006,"$365,040.00",#N/A,#N/A,#N/A,,,
66651717,N 88TH ST  ,7/1/2006,"$363,796.00",#N/A,#N/A,#N/A,,,
66651718,N 85TH ST  ,7/1/2006,"$363,796.00",#N/A,#N/A,#N/A,,,
66651719,N 85TH ST  ,7/1/2006,"$363,807.00",#N/A,#N/A,#N/A,,,
66651720, STONE AVE N ,7/1/2006,"$387,172.00",#N/A,#N/A,#N/A,,,
66651721, STONE AVE N ,7/1/2006,"$373,608.00",#N/A,#N/A,#N/A,,,
66651722, STONE AVE N ,7/1/2006,"$370,084.00",#N/A,#N/A,#N/A,,,
66651723, STONE AVE N ,7/1/2006,"$371,382.00",#N/A,#N/A,#N/A,,,
66651730, PALATINE AVE N ,7/1/2006,"$249,449.00",#N/A,#N/A,#N/A,,,
66651731, PALATINE AVE N ,7/1/2006,"$569,480.00",#N/A,#N/A,#N/A,,,
66652619, INTERLAKE AVE N ,7/1/2006,"$430,183.00",#N/A,#N/A,#N/A,,,
66652620, Interlake Ave N ,7/1/2006,"$430,183.00",#N/A,#N/A,#N/A,,,
66652621, INTERLAKE AVE N ,7/1/2006,"$440,466.00",#N/A,#N/A,#N/A,,,
66652622, INTERLAKE AVE N ,7/1/2006,"$430,183.00",#N/A,#N/A,#N/A,,,
66652623, INTERLAKE AVE N ,7/1/2006,"$430,183.00",#N/A,#N/A,#N/A,,,
48977267,N 86TH ST  ,7/1/2000,"$196,768.00",4/26/2007,"$395,000.00","$372,936.00",,"$22,064.00",
66652625, STONE AVE N ,7/1/2006,"$376,438.00",#N/A,#N/A,#N/A,,,
66652643,N 92ND ST  ,7/1/2006,"$426,540.00",#N/A,#N/A,#N/A,,,
66652644,N 92ND ST  ,7/1/2006,"$426,792.00",#N/A,#N/A,#N/A,,,
66652660,N 94TH ST  ,7/1/2007,"$411,853.00",#N/A,#N/A,#N/A,,,
66652661,N 94TH ST  ,7/1/2007,"$415,239.00",#N/A,#N/A,#N/A,,,
66659228,N 94TH ST  ,7/1/2007,"$414,911.00",#N/A,#N/A,#N/A,,,
66669669,N 79TH ST  ,7/1/2006,"$297,725.00",#N/A,#N/A,#N/A,,,
67094919, WALLINGFORD AVE N ,7/1/2006,"$1,072,052.00",#N/A,#N/A,#N/A,,,
67095330, Greenwood Ave N ,7/1/2006,"$241,964.00",#N/A,#N/A,#N/A,,,
67096746, Phinney Ave N ,7/1/2006,"$778,244.00",#N/A,#N/A,#N/A,,,
67396478, FREMONT AVE N ,7/1/2006,"$357,659.00",#N/A,#N/A,#N/A,,,
67405647, Stone Ave N ,7/1/2006,"$410,010.00",#N/A,#N/A,#N/A,,,
67405648, Stone Ave N ,7/1/2006,"$405,411.00",#N/A,#N/A,#N/A,,,
67405649, Stone Ave N ,7/1/2006,"$406,790.00",#N/A,#N/A,#N/A,,,
67405661, Interlake Ave N ,7/1/2007,"$758,176.00",#N/A,#N/A,#N/A,,,
67405667,N 48TH ST  ,7/1/2006,"$646,734.00",#N/A,#N/A,#N/A,,,
67408795, STONE AVE N ,7/1/2006,"$382,809.00",#N/A,#N/A,#N/A,,,
67412783,N 88TH ST  ,7/1/2006,"$372,653.00",#N/A,#N/A,#N/A,,,
67415337, Greenwood Ave N ,7/1/2006,"$337,702.00",#N/A,#N/A,#N/A,,,
67682004,N 63rd St  ,7/1/2006,"$455,101.00",#N/A,#N/A,#N/A,,,
67682180, Woodlawn Ave N ,7/1/2006,"$357,163.00",#N/A,#N/A,#N/A,,,
67682305,N 45th St  ,7/1/2006,"$365,456.00",#N/A,#N/A,#N/A,,,
67682382,N 44th St  ,7/1/2006,"$487,523.00",#N/A,#N/A,#N/A,,,
67683769, STONE AVE N ,7/1/2006,"$471,591.00",#N/A,#N/A,#N/A,,,
67684498, ASHWORTH AVE N ,7/1/2006,"$424,271.00",#N/A,#N/A,#N/A,,,
67684526,N 43RD ST  ,7/1/2006,"$345,993.00",#N/A,#N/A,#N/A,,,
67684527,N 43RD ST  ,7/1/2006,"$344,154.00",#N/A,#N/A,#N/A,,,
67684792,N 88TH ST  ,7/1/2006,"$423,177.00",#N/A,#N/A,#N/A,,,
